Date,Price,Open,High,Low,Vol.,Change %
2024-10-25,194.9,193.74,195.79,193.34,,0.67%
2024-10-28,193.95,195.21,195.26,193.91,,-0.49%
2024-10-29,193.97,194.06,194.85,193.17,,0.01%
2024-10-30,193.69,194.13,194.39,192.88,,-0.14%
2024-10-31,192.82,193.88,194.28,192.88,,-0.45%
2024-11-01,193.51,193,193.96,192.79,,0.36%
2024-11-04,193.33,193.42,194.02,192.34,,-0.09%
2024-11-05,193.78,193.6,194.51,193.46,,0.23%
2024-11-06,195.08,194.11,195.91,193.46,,0.67%
2024-11-07,193.21,195.31,195.73,193.38,,-0.96%
2024-11-08,194.48,193.66,195.12,193.35,,0.66%
2024-11-11,193.89,194.74,194.77,193.83,,-0.30%
2024-11-12,194.34,194.16,194.99,193.51,,0.23%
2024-11-13,194.29,194.66,195.21,193.54,,-0.03%
2024-11-14,194.25,194.51,195.01,193.32,,-0.02%
2024-11-15,192.66,194.4,195.08,192.73,,-0.82%
2024-11-18,192.11,193.01,193.41,191.85,,-0.29%
2024-11-19,192.31,192.34,192.91,191.99,,0.10%
2024-11-20,192.93,192.49,193.46,191.71,,0.32%
2024-11-21,193.3,193.21,193.84,192.68,,0.19%
2024-11-22,193.54,193.52,194.38,193.01,,0.12%
2024-11-25,193.1,193.51,194.03,192.9,,-0.23%
2024-11-26,192.53,193.32,194.57,192.21,,-0.30%
2024-11-27,191.59,192.68,192.93,191.75,,-0.49%
2024-11-28,192.37,192.1,192.91,191.81,,0.41%
2024-11-29,192.54,192.64,193.32,192.21,,0.09%
2024-12-02,193.04,192.74,193.8,192.68,,0.26%
2024-12-03,194.11,193.26,198.24,192.23,,0.55%
2024-12-04,194.19,194.43,195.23,193.02,,0.04%
2024-12-05,194.63,194.52,195.52,194.25,,0.23%
2024-12-06,195.82,194.93,196.79,194.76,,0.61%
2024-12-09,196.72,195.96,197.82,195.93,,0.46%
2024-12-10,197.81,197.01,198.16,196.36,,0.55%
2024-12-11,196.59,197.96,198.29,196.6,,-0.62%
2024-12-12,196.75,196.9,197.58,196.54,,0.08%
2024-12-13,197.07,196.85,197.5,196.57,,0.16%
2024-12-16,197.25,196.37,197.77,196.36,,0.09%
2024-12-17,197.31,197.39,197.82,196.85,,0.03%
2024-12-18,199.36,197.57,199.93,196.88,,1.04%
2024-12-19,197.95,199.63,199.65,197.73,,-0.71%
2024-12-20,197.97,198.15,199.2,197.76,,0.01%
2024-12-23,198.85,198.18,199.46,198.11,,0.44%
2024-12-24,199.96,199.13,200.32,198.67,,0.56%
2024-12-25,199.56,200.26,200.26,199.43,,-0.20%
2024-12-26,201.02,199.66,201.6,199.59,,0.73%
2024-12-27,201.74,201.2,203.77,200.9,,0.36%
2024-12-30,201.28,201.57,202.36,200.9,,-0.23%
2024-12-31,202.32,201.68,202.71,201.38,,0.52%
